PC-Miler Practical Mileage,Spot Avg Linehaul Rate,Spot Low Linehaul Rate,Spot High Linehaul Rate,Spot Fuel Surcharge,Spot Time Frame,Spot Origin Geo Expansion,Spot Destination Geo Expansion,Spot # of Companies,Spot # of Reports,Spot Your Own Avg Linehaul Rate,Spot Your Own # of Reports,Spot Error,Orig City,Orig State,Orig Postal Code,Dest City,Dest State,Dest Postal Code,Truck Type,ID
995,1.7,1.62,1.81,0.24,15,20,30,,,,,,DETROIT,MI,48201,TALLAHASSEE,FL,32301,V,
709,1.46,1.21,1.6,0.24,15,20,20,,,,,,HOUSTON,TX,77001,TALLAHASSEE,FL,32301,V,
774,1.68,1.54,1.97,0.24,15,20,30,,,,,,INDIANAPOLIS,IN,46201,TALLAHASSEE,FL,32301,V,
164,2.4,1.33,3.22,0.24,15,10,20,,,,,,JACKSONVILLE,FL,32099,TALLAHASSEE,FL,32301,V,
1040,1.57,1.42,1.7,0.24,15,20,30,,,,,,KANSAS CITY,MO,64101,TALLAHASSEE,FL,32301,V,
667,2.03,1.69,2.15,0.24,15,20,30,,,,,,LITTLE ROCK,AR,72201,TALLAHASSEE,FL,32301,V,
2253,1.41,1.21,1.67,0.24,15,20,30,,,,,,LOS ANGELES,CA,90005,TALLAHASSEE,FL,32301,V,
661,2.23,2,2.31,0.24,15,20,20,,,,,,LOUISVILLE,KY,40201,TALLAHASSEE,FL,32301,V,
529,2.12,1.91,2.2,0.24,15,20,20,,,,,,MEMPHIS,TN,37501,TALLAHASSEE,FL,32301,V,
482,0.76,0.66,0.87,0.24,15,20,20,,,,,,MIAMI,FL,33101,TALLAHASSEE,FL,32301,V,
1056,1.61,1.37,1.74,0.24,15,20,30,,,,,,MILWAUKEE,WI,53202,TALLAHASSEE,FL,32301,V,
1367,1.5,1.4,1.67,0.24,30,20,30,,,,,,MINNEAPOLIS,MN,55401,TALLAHASSEE,FL,32301,V,
244,1.93,1.54,2.25,0.24,30,20,30,,,,,,MOBILE,AL,36601,TALLAHASSEE,FL,32301,V,
496,2.59,1.68,3.44,0.24,15,10,20,,,,,,NASHVILLE,TN,37115,TALLAHASSEE,FL,32301,V,
385,1.47,1.41,1.59,0.24,15,20,20,,,,,,NEW ORLEANS,LA,70112,TALLAHASSEE,FL,32301,V,
1095,1.43,1.22,1.57,0.24,15,20,30,,,,,,NEWARK,NJ,7101,TALLAHASSEE,FL,32301,V,
995,1.33,1.18,1.52,0.24,30,20,30,,,,,,OKLAHOMA CITY,OK,73101,TALLAHASSEE,FL,32301,V,
930,1.83,1.57,1.88,0.24,15,20,30,,,,,,PEORIA,IL,61601,TALLAHASSEE,FL,32301,V,
1014,1.49,1.36,1.73,0.24,15,20,30,,,,,,PHILADELPHIA,PA,19092,TALLAHASSEE,FL,32301,V,
926,1.72,1.48,1.95,0.24,15,20,30,,,,,,PITTSBURGH,PA,15201,TALLAHASSEE,FL,32301,V,
2835,1.17,0.95,1.48,0.24,15,30,40,,,,,,PORTLAND,WA,97201,TALLAHASSEE,FL,32301,V,
760,1.36,1.17,1.52,0.24,15,20,20,,,,,,RICHMOND,VA,23218,TALLAHASSEE,FL,32301,V,
2635,1.38,1.25,1.56,0.24,30,20,30,,,,,,SACRAMENTO,CA,94203,TALLAHASSEE,FL,32301,V,
2113,1.13,1.09,1.14,0.24,15,20,30,,,,,,SALT LAKE CITY,UT,84101,TALLAHASSEE,FL,32301,V,
904,1.38,1.15,1.62,0.24,15,20,30,,,,,,SAN ANTONIO,TX,78201,TALLAHASSEE,FL,32301,V,
2181,1.42,1.25,1.55,0.24,15,30,30,,,,,,SAN DIEGO,CA,92093,TALLAHASSEE,FL,32301,V,
2632,1.5,1.44,1.63,0.24,30,20,30,,,,,,SAN FRANCISCO,CA,94101,TALLAHASSEE,FL,32301,V,
300,2.48,1.86,2.49,0.24,15,20,20,,,,,,SAVANNAH,GA,31401,TALLAHASSEE,FL,32301,V,
2911,1.12,0.98,1.13,0.24,30,20,30,,,,,,SEATTLE,WA,98101,TALLAHASSEE,FL,32301,V,
796,1.95,1.85,2.01,0.24,15,20,30,,,,,,ST. LOUIS,MO,63101,TALLAHASSEE,FL,32301,V,
275,1.17,1.03,1.42,0.24,15,20,20,,,,,,TAMPA,FL,33601,TALLAHASSEE,FL,32301,V,
935,1.76,1.64,1.85,0.24,15,20,30,,,,,,TOLEDO,OH,43601,TALLAHASSEE,FL,32301,V,
931,1.69,1.52,1.77,0.24,15,20,20,,,,,,TULSA,OK,74101,TALLAHASSEE,FL,32301,V,
772,1.88,1.79,1.98,0.24,15,20,30,,,,,,NORFOLK,VA,23501,TALLAHASSEE,FL,32301,V,
873,1.55,1.38,1.66,0.24,30,20,30,,,,,,WASHINGTON,DC,20001,TALLAHASSEE,FL,32301,V,
1107,1.46,1.26,1.55,0.24,30,20,30,,,,,,WICHITA,KS,67201,TALLAHASSEE,FL,32301,V,
1281,1.46,1.33,1.52,0.24,15,20,30,,,,,,WORCHESTER,MA,1601,TALLAHASSEE,FL,32301,V,
381,1.74,1.54,2.02,0.24,15,10,20,,,,,,ATLANTA,GA,30301,JACKSON,MS,39201,V,
1011,1.06,1.05,1.16,0.24,15,20,30,,,,,,BALTIMORE,MD,21117,JACKSON,MS,39201,V,
238,2.19,2.02,2.45,0.24,15,20,20,,,,,,BIRMINGHAM,AL,35201,JACKSON,MS,39201,V,
1414,0.98,0.92,1.02,0.24,30,20,20,,,,,,BOSTON,MA,2108,JACKSON,MS,39201,V,
1128,1.28,1.07,1.44,0.24,15,20,20,,,,,,BUFFALO,NY,14201,JACKSON,MS,39201,V,
384,1.89,1.61,2.02,0.24,15,20,20,,,,,,CHATTANOOGA,TN,37401,JACKSON,MS,39201,V,
739,1.61,1.46,1.74,0.24,15,20,20,,,,,,CHICAGO,IL,60290,JACKSON,MS,39201,V,
690,1.78,1.65,1.9,0.24,15,20,20,,,,,,CINCINATTI,OH,45201,JACKSON,MS,39201,V,
941,1.25,1.01,1.45,0.24,15,20,20,,,,,,CLEVELAND,OH,44101,JACKSON,MS,39201,V,
791,1.66,1.65,1.73,0.24,15,20,20,,,,,,COLUMBUS,OH,43216,JACKSON,MS,39201,V,
407,1.4,1.11,1.63,0.24,15,10,20,,,,,,DALLAS,TX,75260,JACKSON,MS,39201,V,
759,1.99,1.78,2.26,0.24,15,20,30,,,,,,DAVENPORT,IA,52801,JACKSON,MS,39201,V,
1221,0.84,0.66,1.04,0.24,30,20,30,,,,,,DENVER,CO,80202,JACKSON,MS,39201,V,
945,1.42,1.32,1.43,0.24,15,20,30,,,,,,DETROIT,MI,48201,JACKSON,MS,39201,V,
442,1.35,1.08,1.49,0.24,15,10,20,,,,,,HOUSTON,TX,77001,JACKSON,MS,39201,V,
673,1.56,1.39,1.66,0.24,15,20,20,,,,,,INDIANAPOLIS,IN,46201,JACKSON,MS,39201,V,
593,1.52,1.1,1.79,0.24,15,20,20,,,,,,JACKSONVILLE,FL,32099,JACKSON,MS,39201,V,
722,1.36,1.11,1.49,0.24,15,20,30,,,,,,KANSAS CITY,MO,64101,JACKSON,MS,39201,V,
263,1.88,1.51,1.89,0.24,15,20,30,,,,,,LITTLE ROCK,AR,72201,JACKSON,MS,39201,V,
1841,1.4,1.31,1.43,0.24,15,20,20,,,,,,LOS ANGELES,CA,90005,JACKSON,MS,39201,V,
586,1.66,1.41,1.81,0.24,30,20,20,,,,,,LOUISVILLE,KY,40201,JACKSON,MS,39201,V,
209,2.55,2.15,2.85,0.24,15,10,20,,,,,,MEMPHIS,TN,37501,JACKSON,MS,39201,V,
913,0.74,0.71,0.77,0.24,30,20,30,,,,,,MIAMI,FL,33101,JACKSON,MS,39201,V,
830,1.64,1.63,1.73,0.24,15,20,20,,,,,,MILWAUKEE,WI,53202,JACKSON,MS,39201,V,
1034,1.3,1.17,1.39,0.24,30,20,30,,,,,,MINNEAPOLIS,MN,55401,JACKSON,MS,39201,V,
190,2.88,2.51,2.88,0.24,15,20,20,,,,,,MOBILE,AL,36601,JACKSON,MS,39201,V,
422,2.16,1.54,2.41,0.24,15,20,20,,,,,,NASHVILLE,TN,37115,JACKSON,MS,39201,V,
186,2.64,2.35,2.96,0.24,15,20,20,,,,,,NEW ORLEANS,LA,70112,JACKSON,MS,39201,V,
1187,1.04,0.97,1.07,0.24,15,20,20,,,,,,NEWARK,NJ,7101,JACKSON,MS,39201,V,
610,1.3,1.1,1.31,0.24,15,20,20,,,,,,OKLAHOMA CITY,OK,73101,JACKSON,MS,39201,V,
660,1.91,1.58,2.27,0.24,30,20,20,,,,,,PEORIA,IL,61601,JACKSON,MS,39201,V,
1113,1.34,1.06,1.56,0.24,15,20,30,,,,,,PHILADELPHIA,PA,19092,JACKSON,MS,39201,V,
973,1.2,1.01,1.37,0.24,15,20,30,,,,,,PITTSBURGH,PA,15201,JACKSON,MS,39201,V,
2517,1.04,0.9,1.33,0.24,15,30,40,,,,,,PORTLAND,WA,97201,JACKSON,MS,39201,V,
916,1.28,1.08,1.36,0.24,30,20,30,,,,,,RICHMOND,VA,23218,JACKSON,MS,39201,V,
2127,1.42,1.24,1.43,0.24,30,20,30,,,,,,SACRAMENTO,CA,94203,JACKSON,MS,39201,V,
1794,1.12,1.02,1.18,0.24,30,20,30,,,,,,SALT LAKE CITY,UT,84101,JACKSON,MS,39201,V,
637,1.56,1.5,1.69,0.24,30,20,20,,,,,,SAN ANTONIO,TX,78201,JACKSON,MS,39201,V,
1769,1.39,1.29,1.43,0.24,15,30,30,,,,,,SAN DIEGO,CA,92093,JACKSON,MS,39201,V,
2133,1.24,1.14,1.37,0.24,15,30,40,,,,,,SAN FRANCISCO,CA,94101,JACKSON,MS,39201,V,
629,1.52,1.37,1.67,0.24,15,20,20,,,,,,SAVANNAH,GA,31401,JACKSON,MS,39201,V,
2592,1.05,0.93,1.14,0.24,15,30,40,,,,,,SEATTLE,WA,98101,JACKSON,MS,39201,V,
493,1.68,1.6,1.72,0.24,15,20,20,,,,,,ST. LOUIS,MO,63101,JACKSON,MS,39201,V,
704,0.73,0.69,0.74,0.24,15,20,20,,,,,,TAMPA,FL,33601,JACKSON,MS,39201,V,
886,1.37,1.19,1.5,0.24,15,20,30,,,,,,TOLEDO,OH,43601,JACKSON,MS,39201,V,
535,1.24,1.14,1.28,0.24,15,20,20,,,,,,TULSA,OK,74101,JACKSON,MS,39201,V,
948,1.53,1.06,1.93,0.24,30,20,30,,,,,,NORFOLK,VA,23501,JACKSON,MS,39201,V,
980,1.18,1.04,1.34,0.24,15,30,40,,,,,,WASHINGTON,DC,20001,JACKSON,MS,39201,V,
709,1.38,1.25,1.47,0.24,15,30,40,,,,,,WICHITA,KS,67201,JACKSON,MS,39201,V,
1374,0.98,0.92,1.02,0.24,30,20,20,,,,,,WORCHESTER,MA,1601,JACKSON,MS,39201,V,
1506,1.7,1.43,2.02,0.24,30,20,30,,,,,,ATLANTA,GA,30301,RAPID CITY,SD,57701,V,
1616,1.24,1.09,1.37,0.24,15,30,40,,,,,,BALTIMORE,MD,21117,RAPID CITY,SD,57701,V,
1452,1.41,1.33,1.43,0.24,30,20,20,,,,,,BIRMINGHAM,AL,35201,RAPID CITY,SD,57701,V,
1908,0.97,0.87,1.01,0.24,15,30,40,,,,,,BOSTON,MA,2108,RAPID CITY,SD,57701,V,
1459,1.15,1.02,1.27,0.24,15,30,40,,,,,,BUFFALO,NY,14201,RAPID CITY,SD,57701,V,
1392,1.32,1.19,1.47,0.24,15,30,40,,,,,,CHATTANOOGA,TN,37401,RAPID CITY,SD,57701,V,
912,1.95,1.82,2.04,0.24,15,20,20,,,,,,CHICAGO,IL,60290,RAPID CITY,SD,57701,V,
1213,1.5,1.37,1.6,0.24,15,30,40,,,,,,CINCINATTI,OH,45201,RAPID CITY,SD,57701,V,
1260,1.43,1.31,1.54,0.24,15,30,40,,,,,,CLEVELAND,OH,44101,RAPID CITY,SD,57701,V,
1267,1.47,1.31,1.6,0.24,15,30,40,,,,,,COLUMBUS,OH,43216,RAPID CITY,SD,57701,V,
1073,1.51,1.36,1.52,0.24,15,20,30,,,,,,DALLAS,TX,75260,RAPID CITY,SD,57701,V,
795,1.42,0.84,1.69,0.24,30,20,20,,,,,,DAVENPORT,IA,52801,RAPID CITY,SD,57701,V,
410,1.79,1.15,2.18,0.24,15,20,20,,,,,,DENVER,CO,80202,RAPID CITY,SD,57701,V,
1198,1.48,1.3,1.62,0.24,15,30,40,,,,,,DETROIT,MI,48201,RAPID CITY,SD,57701,V,
1313,1.77,1.54,1.78,0.24,15,10,20,,,,,,HOUSTON,TX,77001,RAPID CITY,SD,57701,V,
1101,1.69,1.41,1.9,0.24,15,30,30,,,,,,INDIANAPOLIS,IN,46201,RAPID CITY,SD,57701,V,
1856,1.14,0.99,1.23,0.24,15,30,40,,,,,,JACKSONVILLE,FL,32099,RAPID CITY,SD,57701,V,
705,2.92,2.6,3.32,0.24,15,20,20,,,,,,KANSAS CITY,MO,64101,RAPID CITY,SD,57701,V,
1133,1.54,1.38,1.74,0.24,15,30,40,,,,,,LITTLE ROCK,AR,72201,RAPID CITY,SD,57701,V,
1324,1.31,1.2,1.49,0.24,15,30,40,,,,,,LOS ANGELES,CA,90005,RAPID CITY,SD,57701,V,
1214,1.49,1.29,1.55,0.24,15,30,40,,,,,,LOUISVILLE,KY,40201,RAPID CITY,SD,57701,V,
1222,1.52,1.36,1.59,0.24,15,30,40,,,,,,MEMPHIS,TN,37501,RAPID CITY,SD,57701,V,
2175,0.86,0.73,0.91,0.24,15,30,40,,,,,,MIAMI,FL,33101,RAPID CITY,SD,57701,V,
839,1.93,1.74,2.1,0.24,15,30,30,,,,,,MILWAUKEE,WI,53202,RAPID CITY,SD,57701,V,
574,2.43,2.08,2.57,0.24,15,30,40,,,,,,MINNEAPOLIS,MN,55401,RAPID CITY,SD,57701,V,
1616,1.44,1.21,1.71,0.24,15,30,40,,,,,,MOBILE,AL,36601,RAPID CITY,SD,57701,V,
1259,1.61,1.34,1.65,0.24,15,30,40,,,,,,NASHVILLE,TN,37115,RAPID CITY,SD,57701,V,
1614,1.33,1.13,1.67,0.24,15,30,40,,,,,,NEW ORLEANS,LA,70112,RAPID CITY,SD,57701,V,
1696,1.1,0.94,1.2,0.24,15,30,40,,,,,,NEWARK,NJ,7101,RAPID CITY,SD,57701,V,
872,1.45,1.21,1.56,0.24,15,30,40,,,,,,OKLAHOMA CITY,OK,73101,RAPID CITY,SD,57701,V,
889,1.8,1.71,1.97,0.24,15,30,40,,,,,,PEORIA,IL,61601,RAPID CITY,SD,57701,V,
1675,1.12,0.94,1.23,0.24,15,30,40,,,,,,PHILADELPHIA,PA,19092,RAPID CITY,SD,57701,V,
1376,1.46,1.25,1.72,0.24,15,30,40,,,,,,PITTSBURGH,PA,15201,RAPID CITY,SD,57701,V,
1258,1.07,1.02,1.19,0.24,15,30,40,,,,,,PORTLAND,WA,97201,RAPID CITY,SD,57701,V,
1715,1.31,1.15,1.49,0.24,15,30,40,,,,,,RICHMOND,VA,23218,RAPID CITY,SD,57701,V,
1307,2.19,1.9,2.41,0.24,30,20,20,,,,,,SACRAMENTO,CA,94203,RAPID CITY,SD,57701,V,
671,1.14,0.84,1.44,0.24,15,30,40,,,,,,SALT LAKE CITY,UT,84101,RAPID CITY,SD,57701,V,
1333,1.27,1.2,1.36,0.24,15,30,40,,,,,,SAN ANTONIO,TX,78201,RAPID CITY,SD,57701,V,
1385,1.29,1.18,1.48,0.24,15,30,40,,,,,,SAN DIEGO,CA,92093,RAPID CITY,SD,57701,V,
1393,1.32,1.21,1.37,0.24,15,30,40,,,,,,SAN FRANCISCO,CA,94101,RAPID CITY,SD,57701,V,
1758,1.25,1.11,1.34,0.24,15,30,40,,,,,,SAVANNAH,GA,31401,RAPID CITY,SD,57701,V,
1189,1.07,0.95,1.2,0.24,15,30,40,,,,,,SEATTLE,WA,98101,RAPID CITY,SD,57701,V,
952,1.92,1.75,2.01,0.24,15,20,30,,,,,,ST. LOUIS,MO,63101,RAPID CITY,SD,57701,V,
1967,0.85,0.73,1.03,0.24,15,30,40,,,,,,TAMPA,FL,33601,RAPID CITY,SD,57701,V,
1161,1.46,1.32,1.56,0.24,15,30,40,,,,,,TOLEDO,OH,43601,RAPID CITY,SD,57701,V,
906,1.47,1.23,1.63,0.24,15,30,40,,,,,,TULSA,OK,74101,RAPID CITY,SD,57701,V,
1809,1.3,1.23,1.45,0.24,15,30,40,,,,,,NORFOLK,VA,23501,RAPID CITY,SD,57701,V,
1614,1.16,1.02,1.35,0.24,15,30,40,,,,,,WASHINGTON,DC,20001,RAPID CITY,SD,57701,V,
713,1.52,1.33,1.61,0.24,15,30,40,,,,,,WICHITA,KS,67201,RAPID CITY,SD,57701,V,
1869,0.97,0.87,1.01,0.24,15,30,40,,,,,,WORCHESTER,MA,1601,RAPID CITY,SD,57701,V,
847,1.18,1.09,1.23,0.24,15,20,20,,,,,,ATLANTA,GA,30301,BIG RAPIDS,MI,49307,V,
711,1.2,1.05,1.31,0.24,15,20,20,,,,,,BALTIMORE,MD,21117,BIG RAPIDS,MI,49307,V,
793,1.31,1.15,1.48,0.24,15,20,20,,,,,,BIRMINGHAM,AL,35201,BIG RAPIDS,MI,49307,V,
875,0.95,0.87,1.01,0.24,15,20,20,,,,,,BOSTON,MA,2108,BIG RAPIDS,MI,49307,V,
425,1.5,1.27,1.57,0.24,15,20,20,,,,,,BUFFALO,NY,14201,BIG RAPIDS,MI,49307,V,
732,1.33,1.2,1.52,0.24,15,20,20,,,,,,CHATTANOOGA,TN,37401,BIG RAPIDS,MI,49307,V,
232,2.02,1.74,2.47,0.24,15,10,20,,,,,,CHICAGO,IL,60290,BIG RAPIDS,MI,49307,V,
404,2.06,1.94,2.15,0.24,15,10,20,,,,,,CINCINATTI,OH,45201,BIG RAPIDS,MI,49307,V,
354,1.73,1.6,1.8,0.24,15,20,20,,,,,,CLEVELAND,OH,44101,BIG RAPIDS,MI,49307,V,
376,1.88,1.67,2.12,0.24,15,10,20,,,,,,COLUMBUS,OH,43216,BIG RAPIDS,MI,49307,V,
1165,1.09,0.96,1.22,0.24,15,20,20,,,,,,DALLAS,TX,75260,BIG RAPIDS,MI,49307,V,
383,1.97,1.58,2.13,0.24,15,20,20,,,,,,DAVENPORT,IA,52801,BIG RAPIDS,MI,49307,V,
1220,0.89,0.82,0.93,0.24,30,20,20,,,,,,DENVER,CO,80202,BIG RAPIDS,MI,49307,V,
211,1.5,1.05,1.54,0.24,15,10,20,,,,,,DETROIT,MI,48201,BIG RAPIDS,MI,49307,V,
1284,1.09,1.01,1.23,0.24,15,20,20,,,,,,HOUSTON,TX,77001,BIG RAPIDS,MI,49307,V,
308,1.79,1.58,1.93,0.24,15,10,20,,,,,,INDIANAPOLIS,IN,46201,BIG RAPIDS,MI,49307,V,
1186,0.88,0.47,1.06,0.24,15,20,20,,,,,,JACKSONVILLE,FL,32099,BIG RAPIDS,MI,49307,V,
740,1.4,1.15,1.57,0.24,15,20,20,,,,,,KANSAS CITY,MO,64101,BIG RAPIDS,MI,49307,V,
849,1.55,1.31,1.73,0.24,15,20,20,,,,,,LITTLE ROCK,AR,72201,BIG RAPIDS,MI,49307,V,
2231,1.09,0.98,1.15,0.24,15,20,30,,,,,,LOS ANGELES,CA,90005,BIG RAPIDS,MI,49307,V,
428,1.82,1.7,1.91,0.24,15,10,20,,,,,,LOUISVILLE,KY,40201,BIG RAPIDS,MI,49307,V,
731,1.65,1.41,1.72,0.24,15,20,20,,,,,,MEMPHIS,TN,37501,BIG RAPIDS,MI,49307,V,
1515,0.72,0.58,0.74,0.24,30,20,30,,,,,,MIAMI,FL,33101,BIG RAPIDS,MI,49307,V,
333,2.3,2.04,2.45,0.24,15,20,20,,,,,,MILWAUKEE,WI,53202,BIG RAPIDS,MI,49307,V,
644,1.38,1.34,1.43,0.24,15,20,20,,,,,,MINNEAPOLIS,MN,55401,BIG RAPIDS,MI,49307,V,
1048,1.48,1.23,1.69,0.24,30,20,30,,,,,,MOBILE,AL,36601,BIG RAPIDS,MI,49307,V,
592,1.51,1.33,1.54,0.24,15,20,20,,,,,,NASHVILLE,TN,37115,BIG RAPIDS,MI,49307,V,
1124,1.16,1.02,1.34,0.24,15,20,20,,,,,,NEW ORLEANS,LA,70112,BIG RAPIDS,MI,49307,V,
790,1.06,0.95,1.16,0.24,15,20,20,,,,,,NEWARK,NJ,7101,BIG RAPIDS,MI,49307,V,
1004,1.31,1.22,1.31,0.24,15,20,30,,,,,,OKLAHOMA CITY,OK,73101,BIG RAPIDS,MI,49307,V,
371,2.14,1.92,2.32,0.24,15,20,20,,,,,,PEORIA,IL,61601,BIG RAPIDS,MI,49307,V,
769,1.1,0.98,1.18,0.24,15,20,20,,,,,,PHILADELPHIA,PA,19092,BIG RAPIDS,MI,49307,V,
471,1.62,1.43,1.74,0.24,15,20,20,,,,,,PITTSBURGH,PA,15201,BIG RAPIDS,MI,49307,V,
2336,1.01,0.92,1.14,0.24,15,30,40,,,,,,PORTLAND,WA,97201,BIG RAPIDS,MI,49307,V,
806,1.56,1.43,1.76,0.24,15,20,20,,,,,,RICHMOND,VA,23218,BIG RAPIDS,MI,49307,V,
2257,1.1,1.08,1.13,0.24,30,20,20,,,,,,SACRAMENTO,CA,94203,BIG RAPIDS,MI,49307,V,
1613,0.95,0.82,1.1,0.24,15,30,40,,,,,,SALT LAKE CITY,UT,84101,BIG RAPIDS,MI,49307,V,
1437,1.02,0.92,1.04,0.24,15,20,20,,,,,,SAN ANTONIO,TX,78201,BIG RAPIDS,MI,49307,V,
2292,1.29,1.11,1.73,0.24,30,20,20,,,,,,SAN DIEGO,CA,92093,BIG RAPIDS,MI,49307,V,
2343,1.12,1.07,1.22,0.24,15,30,30,,,,,,SAN FRANCISCO,CA,94101,BIG RAPIDS,MI,49307,V,
1056,1.45,1.44,1.51,0.24,15,20,30,,,,,,SAVANNAH,GA,31401,BIG RAPIDS,MI,49307,V,
2299,0.99,0.79,1.11,0.24,15,30,40,,,,,,SEATTLE,WA,98101,BIG RAPIDS,MI,49307,V,
503,1.8,1.79,1.87,0.24,15,20,20,,,,,,ST. LOUIS,MO,63101,BIG RAPIDS,MI,49307,V,
1307,0.87,0.75,1,0.24,15,20,20,,,,,,TAMPA,FL,33601,BIG RAPIDS,MI,49307,V,
238,1.7,1.53,1.7,0.24,15,10,20,,,,,,TOLEDO,OH,43601,BIG RAPIDS,MI,49307,V,
898,1.43,1.32,1.68,0.24,15,20,20,,,,,,TULSA,OK,74101,BIG RAPIDS,MI,49307,V,
893,1.37,1.21,1.49,0.24,15,20,30,,,,,,NORFOLK,VA,23501,BIG RAPIDS,MI,49307,V,
709,1.19,0.98,1.26,0.24,15,30,30,,,,,,WASHINGTON,DC,20001,BIG RAPIDS,MI,49307,V,
935,1.37,1.25,1.54,0.24,30,20,20,,,,,,WICHITA,KS,67201,BIG RAPIDS,MI,49307,V,
835,0.95,0.87,1.01,0.24,15,20,20,,,,,,WORCHESTER,MA,1601,BIG RAPIDS,MI,49307,V,
1,313.54,199.74,318.66,0.24,15,20,20,,,,,,SCRANTON,PA,18501,SCRANTON,PA,18501,V,
139,3.42,2.71,3.65,0.24,15,10,20,,,,,,CARLISLE,PA,17013,SCRANTON,PA,18501,V,
180,2.93,2.67,3.15,0.24,15,20,20,,,,,,ALBANY,NY,12202,SCRANTON,PA,18501,V,
130,4.63,4.14,4.63,0.24,30,20,20,,,,,,SYRACUSE,NY,13202,SCRANTON,PA,18501,V,
191,2.44,1.97,2.71,0.24,15,20,20,,,,,,HARTFORD,CT,6105,SCRANTON,PA,18501,V,
190,2.98,2.41,3.94,0.24,15,10,20,,,,,,DOVER,DE,19901,SCRANTON,PA,18501,V,
482,2.5,2.19,2.71,0.24,15,20,20,,,,,,CHARLESTON,WV,25301,SCRANTON,PA,18501,V,
478,2.38,2.2,2.54,0.24,15,20,20,,,,,,RALEIGH,NC,27587,SCRANTON,PA,18501,V,
705,2.02,1.81,2.26,0.24,15,20,20,,,,,,COLUMBIA,SC,29044,SCRANTON,PA,18501,V,
2399,1.44,1.3,1.47,0.24,15,20,20,,,,,,PHOENIX,AZ,85001,SCRANTON,PA,18501,V,
1173,1.75,1.52,1.93,0.24,30,20,20,,,,,,OMAHA,NE,68022,SCRANTON,PA,18501,V,
186,2.55,2.15,2.81,0.24,15,20,20,,,,,,ATLANTIC CITY,NJ,8404,SCRANTON,PA,18501,V,
127,2.93,2.9,2.97,0.24,15,10,20,,,,,,TRENTON,NJ,8601,SCRANTON,PA,18501,V,
1937,1.52,1.27,1.65,0.24,30,30,40,,,,,,ALBUQUERQUE,NM,87101,SCRANTON,PA,18501,V,
1653,1.38,1.26,1.43,0.24,15,30,40,,,,,,AMARILLO,TX,79101,SCRANTON,PA,18501,V,
150,3.23,2.42,3.23,0.24,15,20,20,,,,,,STATE COLLEGE,PA,16803,SCRANTON,PA,18501,V,
1103,1.62,1.33,1.81,0.24,15,20,20,,,,,,TALLAHASSEE,FL,32301,SCRANTON,PA,18501,V,
1149,1.92,1.91,2.08,0.24,15,20,20,,,,,,JACKSON,MS,39201,SCRANTON,PA,18501,V,
1618,1.54,1.35,1.65,0.24,30,30,40,,,,,,RAPID CITY,SD,57701,SCRANTON,PA,18501,V,
712,2.19,2.06,2.41,0.24,15,20,20,,,,,,BIG RAPIDS,MI,49307,SCRANTON,PA,18501,V,
139,3.34,2.9,3.6,0.24,15,20,20,,,,,,SCRANTON,PA,18501,CARLISLE,PA,17013,V,
1,389.18,320.17,389.19,0.24,15,10,20,,,,,,CARLISLE,PA,17013,CARLISLE,PA,17013,V,
311,2.02,1.91,2.24,0.24,15,20,20,,,,,,ALBANY,NY,12202,CARLISLE,PA,17013,V,
271,2.33,2.08,2.64,0.24,15,20,20,,,,,,SYRACUSE,NY,13202,CARLISLE,PA,17013,V,
308,1.83,1.4,2.73,0.24,15,20,20,,,,,,HARTFORD,CT,6105,CARLISLE,PA,17013,V,
147,3.47,2.58,3.47,0.24,15,20,20,,,,,,DOVER,DE,19901,CARLISLE,PA,17013,V,
344,3.07,2.25,3.89,0.24,15,20,20,,,,,,CHARLESTON,WV,25301,CARLISLE,PA,17013,V,
348,2.43,2.27,2.57,0.24,15,10,20,,,,,,RALEIGH,NC,27587,CARLISLE,PA,17013,V,
566,2.01,1.74,2.15,0.24,15,20,20,,,,,,COLUMBIA,SC,29044,CARLISLE,PA,17013,V,
2286,1.52,1.51,1.54,0.24,15,10,20,,,,,,PHOENIX,AZ,85001,CARLISLE,PA,17013,V,
1114,1.52,1.35,1.73,0.24,15,20,20,,,,,,OMAHA,NE,68022,CARLISLE,PA,17013,V,
184,2.55,2.14,2.84,0.24,15,20,20,,,,,,ATLANTIC CITY,NJ,8404,CARLISLE,PA,17013,V,
144,3.3,2.85,3.56,0.24,15,20,20,,,,,,TRENTON,NJ,8601,CARLISLE,PA,17013,V,
1824,1.52,1.27,1.65,0.24,30,30,40,,,,,,ALBUQUERQUE,NM,87101,CARLISLE,PA,17013,V,
1538,1.38,1.26,1.43,0.24,15,30,40,,,,,,AMARILLO,TX,79101,CARLISLE,PA,17013,V,
91,4.8,3.75,5.18,0.24,15,20,20,,,,,,STATE COLLEGE,PA,16803,CARLISLE,PA,17013,V,
935,1.7,1.35,1.76,0.24,15,20,20,,,,,,TALLAHASSEE,FL,32301,CARLISLE,PA,17013,V,
1010,2,1.92,2.08,0.24,15,20,30,,,,,,JACKSON,MS,39201,CARLISLE,PA,17013,V,
1559,1.54,1.35,1.65,0.24,30,30,40,,,,,,RAPID CITY,SD,57701,CARLISLE,PA,17013,V,
653,2.22,2.09,2.37,0.24,15,20,20,,,,,,BIG RAPIDS,MI,49307,CARLISLE,PA,17013,V,
