PC-Miler Practical Mileage,Spot Avg Linehaul Rate,Spot Low Linehaul Rate,Spot High Linehaul Rate,Spot Fuel Surcharge,Spot Time Frame,Spot Origin Geo Expansion,Spot Destination Geo Expansion,Spot # of Companies,Spot # of Reports,Spot Your Own Avg Linehaul Rate,Spot Your Own # of Reports,Spot Error,Orig City,Orig State,Orig Postal Code,Dest City,Dest State,Dest Postal Code,Truck Type,ID
2150,1.03,0.94,1.08,0.27,15,20,30,,,,,,CHATTANOOGA,TN,37401,SAN DIEGO,CA,92093,V,
2073,0.96,0.8,1.08,0.27,15,20,20,,,,,,CHICAGO,IL,60290,SAN DIEGO,CA,92093,V,
2213,1.21,1.09,1.48,0.27,15,20,20,,,,,,CINCINATTI,OH,45201,SAN DIEGO,CA,92093,V,
2403,0.95,0.9,1.02,0.27,15,20,20,,,,,,CLEVELAND,OH,44101,SAN DIEGO,CA,92093,V,
2280,1.13,0.98,1.14,0.27,15,20,20,,,,,,COLUMBUS,OH,43216,SAN DIEGO,CA,92093,V,
1369,1.08,0.81,1.25,0.27,15,10,20,,,,,,DALLAS,TX,75260,SAN DIEGO,CA,92093,V,
1912,1.11,1.1,1.16,0.27,15,20,20,,,,,,DAVENPORT,IA,52801,SAN DIEGO,CA,92093,V,
1077,0.86,0.72,0.87,0.27,15,20,20,,,,,,DENVER,CO,80202,SAN DIEGO,CA,92093,V,
2341,0.93,0.8,1.04,0.27,15,20,30,,,,,,DETROIT,MI,48201,SAN DIEGO,CA,92093,V,
1474,1.08,0.9,1.16,0.27,15,10,20,,,,,,HOUSTON,TX,77001,SAN DIEGO,CA,92093,V,
2103,1.21,1.07,1.39,0.27,15,20,20,,,,,,INDIANAPOLIS,IN,46201,SAN DIEGO,CA,92093,V,
2342,1.02,0.91,1.04,0.27,30,20,30,,,,,,JACKSONVILLE,FL,32099,SAN DIEGO,CA,92093,V,
1677,1.3,1.29,1.47,0.27,15,20,20,,,,,,KANSAS CITY,MO,64101,SAN DIEGO,CA,92093,V,
1693,1.25,1.13,1.25,0.27,15,20,30,,,,,,LITTLE ROCK,AR,72201,SAN DIEGO,CA,92093,V,
112,3.84,3.23,3.84,0.27,15,10,20,,,,,,LOS ANGELES,CA,90005,SAN DIEGO,CA,92093,V,
2127,1.17,1.09,1.2,0.27,15,20,30,,,,,,LOUISVILLE,KY,40201,SAN DIEGO,CA,92093,V,
1827,1.42,1.41,1.64,0.27,15,20,20,,,,,,MEMPHIS,TN,37501,SAN DIEGO,CA,92093,V,
2660,0.79,0.77,0.81,0.27,15,20,30,,,,,,MIAMI,FL,33101,SAN DIEGO,CA,92093,V,
2116,1.07,0.92,1.16,0.27,15,20,30,,,,,,MILWAUKEE,WI,53202,SAN DIEGO,CA,92093,V,
1986,1.19,1.11,1.24,0.27,15,20,30,,,,,,MINNEAPOLIS,MN,55401,SAN DIEGO,CA,92093,V,
1940,1.2,1.04,1.34,0.27,15,20,30,,,,,,MOBILE,AL,36601,SAN DIEGO,CA,92093,V,
2045,1.17,1.08,1.24,0.27,15,20,20,,,,,,NASHVILLE,TN,37115,SAN DIEGO,CA,92093,V,
1819,1.09,1.01,1.19,0.27,15,20,30,,,,,,NEW ORLEANS,LA,70112,SAN DIEGO,CA,92093,V,
2810,0.87,0.82,0.93,0.27,15,20,20,,,,,,NEWARK,NJ,7101,SAN DIEGO,CA,92093,V,
1358,1.31,1.04,1.57,0.27,15,20,30,,,,,,OKLAHOMA CITY,OK,73101,SAN DIEGO,CA,92093,V,
2007,1.08,0.98,1.21,0.27,15,20,30,,,,,,PEORIA,IL,61601,SAN DIEGO,CA,92093,V,
2755,1.01,0.84,1.18,0.27,15,20,20,,,,,,PHILADELPHIA,PA,19092,SAN DIEGO,CA,92093,V,
2471,0.99,0.87,1.15,0.27,15,20,30,,,,,,PITTSBURGH,PA,15201,SAN DIEGO,CA,92093,V,
1075,0.73,0.6,0.79,0.27,15,20,20,,,,,,PORTLAND,WA,97201,SAN DIEGO,CA,92093,V,
2647,0.94,0.89,0.99,0.27,15,20,30,,,,,,RICHMOND,VA,23218,SAN DIEGO,CA,92093,V,
496,1.19,0.84,1.29,0.27,15,20,20,,,,,,SACRAMENTO,CA,94203,SAN DIEGO,CA,92093,V,
748,0.89,0.76,0.9,0.27,15,20,20,,,,,,SALT LAKE CITY,UT,84101,SAN DIEGO,CA,92093,V,
1281,1.31,0.88,1.48,0.27,15,10,20,,,,,,SAN ANTONIO,TX,78201,SAN DIEGO,CA,92093,V,
1,324.79,195.62,324.8,0.27,15,20,20,,,,,,SAN DIEGO,CA,92093,SAN DIEGO,CA,92093,V,
493,1.09,0.84,1.15,0.27,15,20,20,,,,,,SAN FRANCISCO,CA,94101,SAN DIEGO,CA,92093,V,
2397,1.17,0.95,1.27,0.27,30,20,30,,,,,,SAVANNAH,GA,31401,SAN DIEGO,CA,92093,V,
1246,0.85,0.65,0.92,0.27,15,20,20,,,,,,SEATTLE,WA,98101,SAN DIEGO,CA,92093,V,
1854,1.29,1.18,1.36,0.27,15,20,30,,,,,,ST. LOUIS,MO,63101,SAN DIEGO,CA,92093,V,
2453,0.92,0.81,0.95,0.27,15,20,30,,,,,,TAMPA,FL,33601,SAN DIEGO,CA,92093,V,
2305,1.05,1,1.14,0.27,15,20,20,,,,,,TOLEDO,OH,43601,SAN DIEGO,CA,92093,V,
1463,1.18,1.09,1.24,0.27,15,20,30,,,,,,TULSA,OK,74101,SAN DIEGO,CA,92093,V,
2715,0.98,0.9,1.04,0.27,30,20,30,,,,,,NORFOLK,VA,23501,SAN DIEGO,CA,92093,V,
2704,0.82,0.63,0.96,0.27,30,20,30,,,,,,WASHINGTON,DC,20001,SAN DIEGO,CA,92093,V,
1407,1.22,1.11,1.34,0.27,15,20,30,,,,,,WICHITA,KS,67201,SAN DIEGO,CA,92093,V,
3003,0.91,0.84,0.92,0.27,15,20,20,,,,,,WORCHESTER,MA,1601,SAN DIEGO,CA,92093,V,
2471,1.21,1.08,1.22,0.27,15,20,20,,,,,,ATLANTA,GA,30301,SAN FRANCISCO,CA,94101,V,
2811,1.04,1.03,1.09,0.27,30,20,20,,,,,,BALTIMORE,MD,21117,SAN FRANCISCO,CA,94101,V,
2325,1.11,1.05,1.12,0.27,15,20,30,,,,,,BIRMINGHAM,AL,35201,SAN FRANCISCO,CA,94101,V,
3103,1.08,1,1.24,0.27,30,20,20,,,,,,BOSTON,MA,2108,SAN FRANCISCO,CA,94101,V,
2654,0.93,0.71,1,0.27,30,20,30,,,,,,BUFFALO,NY,14201,SAN FRANCISCO,CA,94101,V,
2434,1.09,0.91,1.12,0.27,15,20,30,,,,,,CHATTANOOGA,TN,37401,SAN FRANCISCO,CA,94101,V,
2137,1.21,1.04,1.35,0.27,15,20,20,,,,,,CHICAGO,IL,60290,SAN FRANCISCO,CA,94101,V,
2384,0.88,0.83,0.96,0.27,15,20,20,,,,,,CINCINATTI,OH,45201,SAN FRANCISCO,CA,94101,V,
2455,0.92,0.88,0.98,0.27,15,20,30,,,,,,CLEVELAND,OH,44101,SAN FRANCISCO,CA,94101,V,
2451,1.07,0.69,1.32,0.27,15,20,20,,,,,,COLUMBUS,OH,43216,SAN FRANCISCO,CA,94101,V,
1730,0.97,0.84,1.05,0.27,15,20,20,,,,,,DALLAS,TX,75260,SAN FRANCISCO,CA,94101,V,
1964,1.23,1.13,1.51,0.27,15,20,30,,,,,,DAVENPORT,IA,52801,SAN FRANCISCO,CA,94101,V,
1265,0.7,0.65,0.72,0.27,15,20,20,,,,,,DENVER,CO,80202,SAN FRANCISCO,CA,94101,V,
2392,1.03,0.96,1.16,0.27,30,20,30,,,,,,DETROIT,MI,48201,SAN FRANCISCO,CA,94101,V,
1924,1.07,0.93,1.13,0.27,15,20,20,,,,,,HOUSTON,TX,77001,SAN FRANCISCO,CA,94101,V,
2270,1.07,0.39,1.21,0.27,15,20,20,,,,,,INDIANAPOLIS,IN,46201,SAN FRANCISCO,CA,94101,V,
2793,1.01,0.92,1.02,0.27,30,20,30,,,,,,JACKSONVILLE,FL,32099,SAN FRANCISCO,CA,94101,V,
1801,1.37,1.36,1.57,0.27,15,20,30,,,,,,KANSAS CITY,MO,64101,SAN FRANCISCO,CA,94101,V,
1963,1.33,1.06,1.41,0.27,30,20,30,,,,,,LITTLE ROCK,AR,72201,SAN FRANCISCO,CA,94101,V,
382,2.23,2.08,2.24,0.27,15,10,10,,,,,,LOS ANGELES,CA,90005,SAN FRANCISCO,CA,94101,V,
2317,1.18,1.08,1.27,0.27,15,20,20,,,,,,LOUISVILLE,KY,40201,SAN FRANCISCO,CA,94101,V,
2091,1.19,1.05,1.31,0.27,15,20,30,,,,,,MEMPHIS,TN,37501,SAN FRANCISCO,CA,94101,V,
3111,0.86,0.61,1.07,0.27,30,20,30,,,,,,MIAMI,FL,33101,SAN FRANCISCO,CA,94101,V,
2167,1.08,1.04,1.15,0.27,15,20,30,,,,,,MILWAUKEE,WI,53202,SAN FRANCISCO,CA,94101,V,
2038,1.28,1.25,1.41,0.27,15,20,30,,,,,,MINNEAPOLIS,MN,55401,SAN FRANCISCO,CA,94101,V,
2391,1.27,1.07,1.42,0.27,30,20,20,,,,,,MOBILE,AL,36601,SAN FRANCISCO,CA,94101,V,
2309,1.02,0.9,1.07,0.27,15,20,30,,,,,,NASHVILLE,TN,37115,SAN FRANCISCO,CA,94101,V,
2270,1.09,1.07,1.12,0.27,15,20,30,,,,,,NEW ORLEANS,LA,70112,SAN FRANCISCO,CA,94101,V,
2891,0.91,0.88,0.93,0.27,15,20,20,,,,,,NEWARK,NJ,7101,SAN FRANCISCO,CA,94101,V,
1625,1.15,1,1.2,0.27,30,20,30,,,,,,OKLAHOMA CITY,OK,73101,SAN FRANCISCO,CA,94101,V,
2058,1.01,0.89,1.17,0.27,30,20,30,,,,,,PEORIA,IL,61601,SAN FRANCISCO,CA,94101,V,
2870,1.03,0.94,1.15,0.27,15,20,30,,,,,,PHILADELPHIA,PA,19092,SAN FRANCISCO,CA,94101,V,
2572,1.09,0.83,1.21,0.27,15,20,30,,,,,,PITTSBURGH,PA,15201,SAN FRANCISCO,CA,94101,V,
637,0.95,0.75,0.96,0.27,15,20,20,,,,,,PORTLAND,WA,97201,SAN FRANCISCO,CA,94101,V,
2899,0.97,0.79,1.11,0.27,15,20,30,,,,,,RICHMOND,VA,23218,SAN FRANCISCO,CA,94101,V,
89,4.48,3.94,4.77,0.27,15,20,20,,,,,,SACRAMENTO,CA,94203,SAN FRANCISCO,CA,94101,V,
735,1.08,0.87,1.18,0.27,15,20,20,,,,,,SALT LAKE CITY,UT,84101,SAN FRANCISCO,CA,94101,V,
1732,1.2,1.11,1.29,0.27,15,20,20,,,,,,SAN ANTONIO,TX,78201,SAN FRANCISCO,CA,94101,V,
493,2.12,1.92,2.2,0.27,15,20,20,,,,,,SAN DIEGO,CA,92093,SAN FRANCISCO,CA,94101,V,
1,357.21,312.78,388.49,0.27,15,20,20,,,,,,SAN FRANCISCO,CA,94101,SAN FRANCISCO,CA,94101,V,
2720,1.17,1.02,1.3,0.27,30,20,30,,,,,,SAVANNAH,GA,31401,SAN FRANCISCO,CA,94101,V,
807,0.89,0.73,0.96,0.27,15,20,20,,,,,,SEATTLE,WA,98101,SAN FRANCISCO,CA,94101,V,
2049,1.14,1.1,1.15,0.27,15,20,30,,,,,,ST. LOUIS,MO,63101,SAN FRANCISCO,CA,94101,V,
2904,1.02,0.91,1.02,0.27,30,20,30,,,,,,TAMPA,FL,33601,SAN FRANCISCO,CA,94101,V,
2356,1.08,0.94,1.2,0.27,15,20,30,,,,,,TOLEDO,OH,43601,SAN FRANCISCO,CA,94101,V,
1730,1.14,1.06,1.17,0.27,30,20,30,,,,,,TULSA,OK,74101,SAN FRANCISCO,CA,94101,V,
2993,0.95,0.79,1.11,0.27,15,30,30,,,,,,NORFOLK,VA,23501,SAN FRANCISCO,CA,94101,V,
2809,0.93,0.73,1.02,0.27,15,30,40,,,,,,WASHINGTON,DC,20001,SAN FRANCISCO,CA,94101,V,
1773,1.29,1.21,1.38,0.27,15,20,30,,,,,,WICHITA,KS,67201,SAN FRANCISCO,CA,94101,V,
3064,1.08,1,1.24,0.27,30,20,20,,,,,,WORCHESTER,MA,1601,SAN FRANCISCO,CA,94101,V,
248,2.07,1.97,2.34,0.27,15,10,10,,,,,,ATLANTA,GA,30301,SAVANNAH,GA,31401,V,
634,1.3,0.97,1.49,0.27,15,20,30,,,,,,BALTIMORE,MD,21117,SAVANNAH,GA,31401,V,
395,1.61,1.48,1.68,0.27,15,20,20,,,,,,BIRMINGHAM,AL,35201,SAVANNAH,GA,31401,V,
1028,1.24,1.09,1.32,0.27,15,30,40,,,,,,BOSTON,MA,2108,SAVANNAH,GA,31401,V,
911,1.31,1.16,1.44,0.27,15,20,30,,,,,,BUFFALO,NY,14201,SAVANNAH,GA,31401,V,
370,1.94,1.63,2.06,0.27,15,20,20,,,,,,CHATTANOOGA,TN,37401,SAVANNAH,GA,31401,V,
955,1.54,1.3,1.69,0.27,15,20,30,,,,,,CHICAGO,IL,60290,SAVANNAH,GA,31401,V,
670,1.81,1.32,2.72,0.27,15,20,30,,,,,,CINCINATTI,OH,45201,SAVANNAH,GA,31401,V,
765,1.71,1.43,1.88,0.27,15,20,20,,,,,,CLEVELAND,OH,44101,SAVANNAH,GA,31401,V,
677,1.88,1.48,2.71,0.27,15,20,30,,,,,,COLUMBUS,OH,43216,SAVANNAH,GA,31401,V,
1033,1.17,1.06,1.24,0.27,15,20,20,,,,,,DALLAS,TX,75260,SAVANNAH,GA,31401,V,
1041,1.53,1.34,1.59,0.27,30,20,20,,,,,,DAVENPORT,IA,52801,SAVANNAH,GA,31401,V,
1651,1.09,0.91,1.09,0.27,30,20,30,,,,,,DENVER,CO,80202,SAVANNAH,GA,31401,V,
870,1.47,1.46,1.51,0.27,15,20,30,,,,,,DETROIT,MI,48201,SAVANNAH,GA,31401,V,
1006,1.31,1.14,1.42,0.27,15,20,20,,,,,,HOUSTON,TX,77001,SAVANNAH,GA,31401,V,
771,1.68,1.49,1.97,0.27,15,20,20,,,,,,INDIANAPOLIS,IN,46201,SAVANNAH,GA,31401,V,
139,2.23,1.94,2.55,0.27,15,10,10,,,,,,JACKSONVILLE,FL,32099,SAVANNAH,GA,31401,V,
1051,1.46,1.34,1.57,0.27,30,20,20,,,,,,KANSAS CITY,MO,64101,SAVANNAH,GA,31401,V,
767,1.68,1.38,1.9,0.27,15,20,30,,,,,,LITTLE ROCK,AR,72201,SAVANNAH,GA,31401,V,
2422,1.09,0.99,1.19,0.27,15,20,30,,,,,,LOS ANGELES,CA,90005,SAVANNAH,GA,31401,V,
659,2.09,1.82,2.3,0.27,15,20,30,,,,,,LOUISVILLE,KY,40201,SAVANNAH,GA,31401,V,
628,1.69,1.53,1.81,0.27,15,20,20,,,,,,MEMPHIS,TN,37501,SAVANNAH,GA,31401,V,
493,0.68,0.64,0.69,0.27,15,10,20,,,,,,MIAMI,FL,33101,SAVANNAH,GA,31401,V,
1055,1.56,1.5,1.68,0.27,30,20,20,,,,,,MILWAUKEE,WI,53202,SAVANNAH,GA,31401,V,
1366,1.33,1.19,1.39,0.27,30,20,20,,,,,,MINNEAPOLIS,MN,55401,SAVANNAH,GA,31401,V,
540,1.82,1.43,2.13,0.27,15,20,20,,,,,,MOBILE,AL,36601,SAVANNAH,GA,31401,V,
507,1.66,1.51,1.74,0.27,15,20,20,,,,,,NASHVILLE,TN,37115,SAVANNAH,GA,31401,V,
682,1.39,1.32,1.5,0.27,15,20,30,,,,,,NEW ORLEANS,LA,70112,SAVANNAH,GA,31401,V,
804,1,0.91,1.08,0.27,15,20,20,,,,,,NEWARK,NJ,7101,SAVANNAH,GA,31401,V,
1094,1.53,1.26,1.73,0.27,30,20,30,,,,,,OKLAHOMA CITY,OK,73101,SAVANNAH,GA,31401,V,
942,1.68,1.44,1.78,0.27,15,20,30,,,,,,PEORIA,IL,61601,SAVANNAH,GA,31401,V,
723,1.16,0.87,1.64,0.27,15,20,20,,,,,,PHILADELPHIA,PA,19092,SAVANNAH,GA,31401,V,
698,1.72,1.54,1.84,0.27,15,20,20,,,,,,PITTSBURGH,PA,15201,SAVANNAH,GA,31401,V,
2847,1.24,0.79,1.42,0.27,30,30,40,,,,,,PORTLAND,WA,97201,SAVANNAH,GA,31401,V,
469,1.51,1.46,1.7,0.27,15,20,20,,,,,,RICHMOND,VA,23218,SAVANNAH,GA,31401,V,
2714,1.41,1.31,1.54,0.27,15,30,40,,,,,,SACRAMENTO,CA,94203,SAVANNAH,GA,31401,V,
2124,1.29,1.16,1.35,0.27,15,30,40,,,,,,SALT LAKE CITY,UT,84101,SAVANNAH,GA,31401,V,
1201,1.21,1.1,1.25,0.27,30,20,30,,,,,,SAN ANTONIO,TX,78201,SAVANNAH,GA,31401,V,
2397,1.67,1.56,1.98,0.27,30,20,20,,,,,,SAN DIEGO,CA,92093,SAVANNAH,GA,31401,V,
2720,1.44,1.31,1.56,0.27,15,30,40,,,,,,SAN FRANCISCO,CA,94101,SAVANNAH,GA,31401,V,
1,229.99,229.98,247.22,0.27,15,10,20,,,,,,SAVANNAH,GA,31401,SAVANNAH,GA,31401,V,
2922,1.09,0.95,1.27,0.27,15,30,40,,,,,,SEATTLE,WA,98101,SAVANNAH,GA,31401,V,
808,1.61,1.45,1.72,0.27,15,20,20,,,,,,ST. LOUIS,MO,63101,SAVANNAH,GA,31401,V,
366,0.79,0.42,1,0.27,15,10,20,,,,,,TAMPA,FL,33601,SAVANNAH,GA,31401,V,
823,1.68,1.6,2.04,0.27,15,20,30,,,,,,TOLEDO,OH,43601,SAVANNAH,GA,31401,V,
1030,1.4,1.27,1.57,0.27,30,20,30,,,,,,TULSA,OK,74101,SAVANNAH,GA,31401,V,
480,1.41,1.35,1.7,0.27,15,20,20,,,,,,NORFOLK,VA,23501,SAVANNAH,GA,31401,V,
581,1.12,0.89,1.22,0.27,15,30,30,,,,,,WASHINGTON,DC,20001,SAVANNAH,GA,31401,V,
1206,1.66,1.63,1.67,0.27,30,20,20,,,,,,WICHITA,KS,67201,SAVANNAH,GA,31401,V,
989,1.24,1.09,1.32,0.27,15,30,40,,,,,,WORCHESTER,MA,1601,SAVANNAH,GA,31401,V,
2670,1.29,0.98,1.3,0.27,15,20,20,,,,,,ATLANTA,GA,30301,SEATTLE,WA,98101,V,
2768,1.07,0.66,1.24,0.27,30,20,20,,,,,,BALTIMORE,MD,21117,SEATTLE,WA,98101,V,
2616,1.62,1.38,1.7,0.27,30,30,30,,,,,,BIRMINGHAM,AL,35201,SEATTLE,WA,98101,V,
3060,1.23,1.06,1.4,0.27,30,20,30,,,,,,BOSTON,MA,2108,SEATTLE,WA,98101,V,
2611,1.3,1.16,1.41,0.27,30,30,40,,,,,,BUFFALO,NY,14201,SEATTLE,WA,98101,V,
2555,1.39,1.33,1.47,0.27,30,20,20,,,,,,CHATTANOOGA,TN,37401,SEATTLE,WA,98101,V,
2064,1.51,1.35,1.56,0.27,15,20,20,,,,,,CHICAGO,IL,60290,SEATTLE,WA,98101,V,
2361,1.42,1.3,1.52,0.27,15,10,20,,,,,,CINCINATTI,OH,45201,SEATTLE,WA,98101,V,
2412,1.31,1.17,1.35,0.27,15,20,20,,,,,,CLEVELAND,OH,44101,SEATTLE,WA,98101,V,
2419,1.42,1.32,1.51,0.27,15,20,20,,,,,,COLUMBUS,OH,43216,SEATTLE,WA,98101,V,
2200,1.4,1.38,1.41,0.27,15,10,20,,,,,,DALLAS,TX,75260,SEATTLE,WA,98101,V,
1981,1.54,1.46,1.75,0.27,15,20,20,,,,,,DAVENPORT,IA,52801,SEATTLE,WA,98101,V,
1332,1.2,1.19,1.21,0.27,15,20,20,,,,,,DENVER,CO,80202,SEATTLE,WA,98101,V,
2350,1.35,1.31,1.36,0.27,30,20,20,,,,,,DETROIT,MI,48201,SEATTLE,WA,98101,V,
2440,1.55,1.43,1.62,0.27,15,20,20,,,,,,HOUSTON,TX,77001,SEATTLE,WA,98101,V,
2246,1.35,1.26,1.4,0.27,15,20,20,,,,,,INDIANAPOLIS,IN,46201,SEATTLE,WA,98101,V,
3020,1.18,0.79,1.56,0.27,15,30,40,,,,,,JACKSONVILLE,FL,32099,SEATTLE,WA,98101,V,
1869,1.59,1.58,1.69,0.27,15,20,20,,,,,,KANSAS CITY,MO,64101,SEATTLE,WA,98101,V,
2287,1.66,1.5,1.73,0.27,15,30,40,,,,,,LITTLE ROCK,AR,72201,SEATTLE,WA,98101,V,
1135,2.3,2.2,2.43,0.27,15,20,20,,,,,,LOS ANGELES,CA,90005,SEATTLE,WA,98101,V,
2363,1.49,1.48,1.51,0.27,30,20,20,,,,,,LOUISVILLE,KY,40201,SEATTLE,WA,98101,V,
2385,1.56,1.41,1.61,0.27,15,10,20,,,,,,MEMPHIS,TN,37501,SEATTLE,WA,98101,V,
3339,1.27,0.98,1.33,0.27,30,20,20,,,,,,MIAMI,FL,33101,SEATTLE,WA,98101,V,
1991,1.48,1.47,1.58,0.27,15,20,20,,,,,,MILWAUKEE,WI,53202,SEATTLE,WA,98101,V,
1656,1.53,1.47,1.55,0.27,30,20,20,,,,,,MINNEAPOLIS,MN,55401,SEATTLE,WA,98101,V,
2734,1.52,1.32,1.68,0.27,15,30,40,,,,,,MOBILE,AL,36601,SEATTLE,WA,98101,V,
2421,1.51,1.38,1.59,0.27,30,20,20,,,,,,NASHVILLE,TN,37115,SEATTLE,WA,98101,V,
2703,1.43,1.26,1.52,0.27,15,30,40,,,,,,NEW ORLEANS,LA,70112,SEATTLE,WA,98101,V,
2847,1.15,1.04,1.21,0.27,15,20,20,,,,,,NEWARK,NJ,7101,SEATTLE,WA,98101,V,
1998,1.49,1.32,1.66,0.27,15,30,30,,,,,,OKLAHOMA CITY,OK,73101,SEATTLE,WA,98101,V,
2075,1.54,1.39,1.75,0.27,15,30,30,,,,,,PEORIA,IL,61601,SEATTLE,WA,98101,V,
2827,1.31,1.25,1.4,0.27,30,20,20,,,,,,PHILADELPHIA,PA,19092,SEATTLE,WA,98101,V,
2528,1.38,1.22,1.44,0.27,30,20,20,,,,,,PITTSBURGH,PA,15201,SEATTLE,WA,98101,V,
173,2.28,2.08,2.36,0.27,15,10,20,,,,,,PORTLAND,WA,97201,SEATTLE,WA,98101,V,
2867,1.31,1.19,1.39,0.27,30,30,30,,,,,,RICHMOND,VA,23218,SEATTLE,WA,98101,V,
753,2.56,2.33,2.83,0.27,15,20,20,,,,,,SACRAMENTO,CA,94203,SEATTLE,WA,98101,V,
840,1.71,1.63,1.86,0.27,15,10,20,,,,,,SALT LAKE CITY,UT,84101,SEATTLE,WA,98101,V,
2252,1.39,1.22,1.52,0.27,15,20,20,,,,,,SAN ANTONIO,TX,78201,SEATTLE,WA,98101,V,
1246,2.22,2.07,2.35,0.27,15,20,20,,,,,,SAN DIEGO,CA,92093,SEATTLE,WA,98101,V,
807,2.45,1.98,2.71,0.27,15,20,20,,,,,,SAN FRANCISCO,CA,94101,SEATTLE,WA,98101,V,
2922,1.36,1.12,1.64,0.27,30,20,30,,,,,,SAVANNAH,GA,31401,SEATTLE,WA,98101,V,
1,269.46,180,269.47,0.27,15,10,20,,,,,,SEATTLE,WA,98101,SEATTLE,WA,98101,V,
2116,1.49,1.31,1.73,0.27,30,20,20,,,,,,ST. LOUIS,MO,63101,SEATTLE,WA,98101,V,
3131,1.38,1.17,1.59,0.27,90,20,20,,,,,,TAMPA,FL,33601,SEATTLE,WA,98101,V,
2313,1.33,1.26,1.4,0.27,30,20,20,,,,,,TOLEDO,OH,43601,SEATTLE,WA,98101,V,
2013,1.5,1.37,1.65,0.27,15,30,40,,,,,,TULSA,OK,74101,SEATTLE,WA,98101,V,
2961,1.32,1.13,1.4,0.27,30,20,30,,,,,,NORFOLK,VA,23501,SEATTLE,WA,98101,V,
2766,1.23,1.06,1.31,0.27,15,30,40,,,,,,WASHINGTON,DC,20001,SEATTLE,WA,98101,V,
1839,1.57,1.42,1.59,0.27,30,20,20,,,,,,WICHITA,KS,67201,SEATTLE,WA,98101,V,
3020,1.23,1.06,1.4,0.27,30,20,30,,,,,,WORCHESTER,MA,1601,SEATTLE,WA,98101,V,
556,1.22,1.08,1.38,0.27,15,20,20,,,,,,ATLANTA,GA,30301,ST. LOUIS,MO,63101,V,
825,0.92,0.68,1.16,0.27,15,20,20,,,,,,BALTIMORE,MD,21117,ST. LOUIS,MO,63101,V,
502,1.72,1.32,2.02,0.27,30,20,20,,,,,,BIRMINGHAM,AL,35201,ST. LOUIS,MO,63101,V,
1184,0.89,0.7,0.92,0.27,15,20,20,,,,,,BOSTON,MA,2108,ST. LOUIS,MO,63101,V,
750,1.22,1.07,1.33,0.27,30,20,20,,,,,,BUFFALO,NY,14201,ST. LOUIS,MO,63101,V,
442,1.38,1.27,1.59,0.27,15,20,20,,,,,,CHATTANOOGA,TN,37401,ST. LOUIS,MO,63101,V,
298,2.08,1.89,2.32,0.27,15,10,20,,,,,,CHICAGO,IL,60290,ST. LOUIS,MO,63101,V,
354,1.51,1.49,1.52,0.27,15,10,20,,,,,,CINCINATTI,OH,45201,ST. LOUIS,MO,63101,V,
562,1.31,1.06,1.35,0.27,15,20,20,,,,,,CLEVELAND,OH,44101,ST. LOUIS,MO,63101,V,
422,1.58,1.35,1.59,0.27,15,10,10,,,,,,COLUMBUS,OH,43216,ST. LOUIS,MO,63101,V,
626,0.98,0.88,1.04,0.27,15,20,20,,,,,,DALLAS,TX,75260,ST. LOUIS,MO,63101,V,
270,2.12,1.59,2.39,0.27,15,20,20,,,,,,DAVENPORT,IA,52801,ST. LOUIS,MO,63101,V,
842,0.9,0.83,1.11,0.27,15,20,20,,,,,,DENVER,CO,80202,ST. LOUIS,MO,63101,V,
535,1.68,1.45,1.75,0.27,15,20,20,,,,,,DETROIT,MI,48201,ST. LOUIS,MO,63101,V,
786,1.16,1.02,1.26,0.27,15,10,20,,,,,,HOUSTON,TX,77001,ST. LOUIS,MO,63101,V,
247,1.88,1.74,2.15,0.27,15,10,10,,,,,,INDIANAPOLIS,IN,46201,ST. LOUIS,MO,63101,V,
905,1.28,0.95,1.81,0.27,15,30,30,,,,,,JACKSONVILLE,FL,32099,ST. LOUIS,MO,63101,V,
245,1.45,1.37,1.46,0.27,15,10,20,,,,,,KANSAS CITY,MO,64101,ST. LOUIS,MO,63101,V,
348,1.83,1.65,2.03,0.27,15,20,20,,,,,,LITTLE ROCK,AR,72201,ST. LOUIS,MO,63101,V,
1823,1.27,1.25,1.3,0.27,15,20,20,,,,,,LOS ANGELES,CA,90005,ST. LOUIS,MO,63101,V,
270,2.08,1.7,2.09,0.27,15,10,20,,,,,,LOUISVILLE,KY,40201,ST. LOUIS,MO,63101,V,
286,1.79,1.65,1.89,0.27,15,10,20,,,,,,MEMPHIS,TN,37501,ST. LOUIS,MO,63101,V,
1224,1.07,0.94,1.51,0.27,30,10,20,,,,,,MIAMI,FL,33101,ST. LOUIS,MO,63101,V,
375,1.89,1.83,2.03,0.27,15,20,20,,,,,,MILWAUKEE,WI,53202,ST. LOUIS,MO,63101,V,
556,1.22,1.07,1.3,0.27,15,20,20,,,,,,MINNEAPOLIS,MN,55401,ST. LOUIS,MO,63101,V,
680,2.01,1.44,2.46,0.27,15,20,20,,,,,,MOBILE,AL,36601,ST. LOUIS,MO,63101,V,
309,1.65,1.64,1.79,0.27,15,10,20,,,,,,NASHVILLE,TN,37115,ST. LOUIS,MO,63101,V,
678,1.2,1.11,1.37,0.27,15,20,20,,,,,,NEW ORLEANS,LA,70112,ST. LOUIS,MO,63101,V,
951,0.96,0.84,1.03,0.27,15,20,20,,,,,,NEWARK,NJ,7101,ST. LOUIS,MO,63101,V,
